Input,Output Albicans GeneID,Paralog count,Name,Merged
CLUG_00469,C1_05720W_A,0,N/A,CLUG_00469
CLUG_00471,C1_05750C_A,0,N/A,CLUG_00471
CLUG_00472,C1_05760C_A,0,PGA26,CLUG_00472 (PGA26)
CLUG_00474,C2_08380C_A,0,N/A,CLUG_00474
CLUG_00476,C1_08380W_A,1,TEF2,CLUG_00476 (TEF2)
CLUG_00477,C2_06920C_A,0,N/A,CLUG_00477
CLUG_00479,C1_02870W_A,1,YPT7,CLUG_00479 (YPT7)
CLUG_00480,C2_06890C_A,5,N/A,CLUG_00480
CLUG_00482,C2_06870C_A,3,PST1,CLUG_00482 (PST1)
CLUG_00483,C2_08630C_A,0,N/A,CLUG_00483
CLUG_00484,C2_08620W_A,0,N/A,CLUG_00484
CLUG_00485,C2_08610W_A,0,ERG9,CLUG_00485 (ERG9)
CLUG_00486,C2_08600W_A,0,GTR1,CLUG_00486 (GTR1)
CLUG_00487,CR_06660W_A,1,SEO1,CLUG_00487 (SEO1)
CLUG_00489,C1_00680W_A,0,ASM3,CLUG_00489 (ASM3)
CLUG_00490,C1_00680W_A,0,ASM3,CLUG_00490 (ASM3)
CLUG_00492,C1_04790W_A,0,N/A,CLUG_00492
CLUG_00493,C1_04780C_A,0,N/A,CLUG_00493
CLUG_00494,C1_05260C_A,1,SDH1,CLUG_00494 (SDH1)
CLUG_00497,C4_06400C_A,0,VMA8,CLUG_00497 (VMA8)
CLUG_00498,C2_08840W_A,0,N/A,CLUG_00498
CLUG_00499,C2_09790W_A,0,COE1,CLUG_00499 (COE1)
CLUG_00504,C7_00670C_A,0,N/A,CLUG_00504
CLUG_00506,C1_00170W_A,1,LEU4,CLUG_00506 (LEU4)
CLUG_00507,C2_06590C_A,3,GIT1,CLUG_00507 (GIT1)
CLUG_00508,C1_06270W_A,4,N/A,CLUG_00508
CLUG_00509,C2_08340C_A,1,N/A,CLUG_00509
CLUG_00511,C2_08820C_A,0,SPO11,CLUG_00511 (SPO11)
CLUG_00512,C1_09440W_A,1,N/A,CLUG_00512
CLUG_00513,C2_08110W_A,0,RAD57,CLUG_00513 (RAD57)
CLUG_00514,C2_08110W_A,0,RAD57,CLUG_00514 (RAD57)
CLUG_00515,C2_08120W_A,0,MAF1,CLUG_00515 (MAF1)
CLUG_00516,C2_06890C_A,5,N/A,CLUG_00516
CLUG_00518,C7_03720C_A,0,HIS7,CLUG_00518 (HIS7)
CLUG_00520,C1_05050C_A,0,RRP6,CLUG_00520 (RRP6)
CLUG_00521,C1_05060W_A,1,REI1,CLUG_00521 (REI1)
CLUG_00522,C1_05070C_A,0,GPI7,CLUG_00522 (GPI7)
CLUG_00523,C7_02780W_A,0,N/A,CLUG_00523
CLUG_00524,C3_00710W_A,2,CHS8,CLUG_00524 (CHS8)
CLUG_00525,C2_10420W_A,4,FGR6-4,CLUG_00525 (FGR6-4)
CLUG_00526,C1_05030C_A,0,PSF2,CLUG_00526 (PSF2)
CLUG_00527,C1_05020C_A,0,ARG2,CLUG_00527 (ARG2)
CLUG_00528,C1_05010C_A,1,N/A,CLUG_00528
CLUG_00529,C1_05100W_A,0,N/A,CLUG_00529
CLUG_00530,C1_05110C_A,1,ARO4,CLUG_00530 (ARO4)
CLUG_00531,C1_05120W_A,0,BTN1,CLUG_00531 (BTN1)
CLUG_00532,C2_09070C_A,0,N/A,CLUG_00532
CLUG_00533,C2_09150W_A,0,MIT1,CLUG_00533 (MIT1)
CLUG_00534,C2_09170W_A,0,SLP2,CLUG_00534 (SLP2)
CLUG_00535,C1_06540C_A,1,N/A,CLUG_00535
CLUG_00537,C2_08660C_A,0,N/A,CLUG_00537
CLUG_00538,C2_08650W_A,0,N/A,CLUG_00538
CLUG_00539,CR_02860W_A,0,RHO1,CLUG_00539 (RHO1)
CLUG_00540,C2_06480W_A,0,TRM10,CLUG_00540 (TRM10)
CLUG_00541,C2_06890C_A,5,N/A,CLUG_00541
CLUG_00543,C2_09870W_A,3,N/A,CLUG_00543
CLUG_00544,C3_05800W_A,0,N/A,CLUG_00544
CLUG_00546,C1_11900C_A,0,N/A,CLUG_00546
CLUG_00547,C1_11910W_A,0,N/A,CLUG_00547
CLUG_00548,C1_09770W_A,0,N/A,CLUG_00548
CLUG_00549,C1_09780C_A,0,N/A,CLUG_00549
CLUG_00550,C1_09790C_A,2,N/A,CLUG_00550
CLUG_00551,C1_09800C_A,0,TVP18,CLUG_00551 (TVP18)
CLUG_00552,C1_09810W_A,0,N/A,CLUG_00552
CLUG_00553,C1_10270C_A,0,SFH5,CLUG_00553 (SFH5)
CLUG_00555,C1_12200W_A,0,MCD4,CLUG_00555 (MCD4)
CLUG_00556,C1_12210W_A,0,TRP3,CLUG_00556 (TRP3)
CLUG_00558,C1_09670C_A,0,N/A,CLUG_00558
CLUG_00559,C1_09660W_A,0,DOA1,CLUG_00559 (DOA1)
CLUG_00561,C1_09990W_A,0,SAC1,CLUG_00561 (SAC1)
CLUG_00562,C1_03000W_A,3,HOL1,CLUG_00562 (HOL1)
CLUG_00563,C4_04830W_A,1,DCR1,CLUG_00563 (DCR1)
CLUG_00564,C1_10160W_A,1,MIR1,CLUG_00564 (MIR1)
CLUG_00565,C1_10170W_A,0,N/A,CLUG_00565
CLUG_00568,C1_10260C_A,0,RPA34,CLUG_00568 (RPA34)
CLUG_00569,C1_10250C_A,0,N/A,CLUG_00569
CLUG_00570,C1_10240C_A,0,N/A,CLUG_00570
CLUG_00571,C1_10230C_A,0,N/A,CLUG_00571
CLUG_00572,C1_10220C_A,1,TPK1,CLUG_00572 (TPK1)
CLUG_00574,C7_02220C_A,1,N/A,CLUG_00574
CLUG_00577,C1_10210C_A,1,CLA4,CLUG_00577 (CLA4)
CLUG_00580,C1_10140C_A,0,COS111,CLUG_00580 (COS111)
CLUG_00581,C1_10120C_A,0,N/A,CLUG_00581
CLUG_00582,C1_10100C_A,0,NTF2,CLUG_00582 (NTF2)
CLUG_00585,C1_10080W_A,0,CWC21,CLUG_00585 (CWC21)
CLUG_00588,C2_07760W_A,0,N/A,CLUG_00588
CLUG_00589,C2_08200W_A,2,N/A,CLUG_00589
CLUG_00590,C2_05170W_A,2,N/A,CLUG_00590
CLUG_00591,C2_08530C_A,0,N/A,CLUG_00591
CLUG_00593,C1_05740C_A,15,N/A,CLUG_00593
CLUG_00595,C3_00380C_A,0,N/A,CLUG_00595
CLUG_00596,C3_00390W_A,0,N/A,CLUG_00596
CLUG_00597,C2_01920C_A,2,N/A,CLUG_00597
CLUG_00598,C3_00420W_A,0,N/A,CLUG_00598
CLUG_00599,C3_00430W_A,0,EST3,CLUG_00599 (EST3)
CLUG_00601,C1_11060C_A,1,RPL2,CLUG_00601 (RPL2)
CLUG_00602,C3_00460W_A,0,ATP5,CLUG_00602 (ATP5)
CLUG_00603,C3_00470W_A,0,N/A,CLUG_00603
CLUG_00604,C3_00480C_A,0,DOT5,CLUG_00604 (DOT5)
CLUG_00605,C2_10300C_A,0,N/A,CLUG_00605
CLUG_00609,C2_10280C_A,0,SPT23,CLUG_00609 (SPT23)
CLUG_00610,C2_10340W_A,0,HEM4,CLUG_00610 (HEM4)
CLUG_00611,C1_04290C_A,1,ACS2,CLUG_00611 (ACS2)
CLUG_00613,C2_03390C_A,1,HSP78,CLUG_00613 (HSP78)
CLUG_00614,C3_03270W_A,0,N/A,CLUG_00614
CLUG_00615,C3_03280C_A,0,HTA3,CLUG_00615 (HTA3)
CLUG_00616,C3_03290C_A,0,NPR2,CLUG_00616 (NPR2)
CLUG_00617,C1_13620W_A,4,ROB1,CLUG_00617 (ROB1)
CLUG_00619,CR_06490C_A,0,HSP60,CLUG_00619 (HSP60)
CLUG_00621,CR_06470W_A,0,N/A,CLUG_00621
CLUG_00622,C1_05740C_A,15,N/A,CLUG_00622
CLUG_00623,CR_06540W_A,0,KIP1,CLUG_00623 (KIP1)
CLUG_00624,CR_06530W_A,0,N/A,CLUG_00624
CLUG_00625,CR_06520C_A,0,N/A,CLUG_00625
CLUG_00629,CR_06430W_A,0,N/A,CLUG_00629
CLUG_00630,C6_03830W_A,2,SAL6,CLUG_00630 (SAL6)
CLUG_00631,C6_02450W_A,1,N/A,CLUG_00631
CLUG_00632,CR_07200W_A,0,N/A,CLUG_00632
CLUG_00633,C2_02620W_A,0,N/A,CLUG_00633
CLUG_00634,C2_02960C_A,0,N/A,CLUG_00634
CLUG_00635,C2_02640C_A,1,BNA32,CLUG_00635 (BNA32)
CLUG_00636,C1_03940W_A,1,N/A,CLUG_00636
CLUG_00639,C5_05250C_A,0,N/A,CLUG_00639
CLUG_00643,C5_05230C_A,0,N/A,CLUG_00643
CLUG_00644,C3_02240C_A,2,GPA2,CLUG_00644 (GPA2)
CLUG_00645,C4_07200C_A,1,N/A,CLUG_00645
CLUG_00646,C5_05200C_A,0,N/A,CLUG_00646
CLUG_00648,C3_00100W_A,0,N/A,CLUG_00648
CLUG_00649,C3_00110C_A,0,SEC6,CLUG_00649 (SEC6)
CLUG_00650,C3_00130C_A,0,N/A,CLUG_00650
CLUG_00651,C3_00160C_A,0,N/A,CLUG_00651
CLUG_00652,C3_00170C_A,0,N/A,CLUG_00652
CLUG_00653,C2_02470C_A,9,ATO7,CLUG_00653 (ATO7)
CLUG_00654,C2_02490C_A,0,N/A,CLUG_00654
CLUG_00655,C2_02500W_A,0,N/A,CLUG_00655
CLUG_00656,C2_02510W_A,1,PRS1,CLUG_00656 (PRS1)
CLUG_00658,C2_02520W_A,0,N/A,CLUG_00658
CLUG_00659,C2_02540W_A,0,N/A,CLUG_00659
CLUG_00660,CR_01720W_A,0,N/A,CLUG_00660
CLUG_00661,CR_01720W_A,0,N/A,CLUG_00661
CLUG_00663,CR_01710W_A,0,N/A,CLUG_00663
CLUG_00665,CR_01700C_A,0,N/A,CLUG_00665
CLUG_00666,CR_01690C_A,0,CDC60,CLUG_00666 (CDC60)
CLUG_00667,CR_01680C_A,0,CDC4,CLUG_00667 (CDC4)
CLUG_00668,CR_01670W_A,0,N/A,CLUG_00668
CLUG_00670,CR_01660C_A,0,SEC65,CLUG_00670 (SEC65)
CLUG_00671,C3_01350C_A,1,URA3,CLUG_00671 (URA3)
CLUG_00672,C4_04600C_A,0,N/A,CLUG_00672
CLUG_00673,C4_04590W_A,0,SCS7,CLUG_00673 (SCS7)
CLUG_00675,C4_04570W_A,0,RCE1,CLUG_00675 (RCE1)
CLUG_00676,C4_04410C_A,1,LYS4,CLUG_00676 (LYS4)
CLUG_00677,C1_00670C_A,2,UGA32,CLUG_00677 (UGA32)
CLUG_00678,C4_04840C_A,0,AGP3,CLUG_00678 (AGP3)
CLUG_00680,C3_07610W_A,0,TIP120,CLUG_00680 (TIP120)
CLUG_00681,C3_07600W_A,0,N/A,CLUG_00681
CLUG_00683,C3_07590W_A,0,N/A,CLUG_00683
CLUG_00686,C3_07020W_A,1,SSN6,CLUG_00686 (SSN6)
CLUG_00687,C3_07550C_A,0,GEP3,CLUG_00687 (GEP3)
CLUG_00689,C3_01860C_A,0,DBP5,CLUG_00689 (DBP5)
CLUG_00690,C3_01850W_A,1,N/A,CLUG_00690
CLUG_00691,C3_01890C_A,0,N/A,CLUG_00691
CLUG_00695,C1_02700C_A,4,N/A,CLUG_00695
CLUG_00696,C3_01930W_A,2,PXP2,CLUG_00696 (PXP2)
CLUG_00697,C3_01930W_A,2,PXP2,CLUG_00697 (PXP2)
CLUG_00698,C3_01980C_A,0,TOM6,CLUG_00698 (TOM6)
CLUG_00700,C1_00530C_A,4,N/A,CLUG_00700
CLUG_00702,C1_10610W_A,1,FCY23,CLUG_00702 (FCY23)
CLUG_00703,C1_00290W_A,5,POL93,CLUG_00703 (POL93)
CLUG_00704,C1_04490W_A,0,N/A,CLUG_00704
CLUG_00705,C1_04480C_A,0,TUS1,CLUG_00705 (TUS1)
CLUG_00706,C1_04460C_A,0,N/A,CLUG_00706
CLUG_00707,C5_05160C_A,0,CNB1,CLUG_00707 (CNB1)
CLUG_00708,C3_04750W_A,0,N/A,CLUG_00708
CLUG_00709,C3_04760C_A,0,SEN1,CLUG_00709 (SEN1)
CLUG_00710,C3_04770C_A,0,ZCF32,CLUG_00710 (ZCF32)
CLUG_00711,C3_04780C_A,0,N/A,CLUG_00711
CLUG_00712,C3_04800C_A,0,N/A,CLUG_00712
CLUG_00713,C1_12120W_A,1,N/A,CLUG_00713
CLUG_00715,C1_12100C_A,1,PXA2,CLUG_00715 (PXA2)
CLUG_00716,C1_08820C_A,1,N/A,CLUG_00716
CLUG_00717,C1_12150C_A,0,N/A,CLUG_00717
CLUG_00718,C1_12140W_A,0,N/A,CLUG_00718
CLUG_00719,C1_12130C_A,0,ZCF30,CLUG_00719 (ZCF30)
CLUG_00720,C1_11940C_A,0,N/A,CLUG_00720
CLUG_00721,C3_01560W_A,3,N/A,CLUG_00721
CLUG_00722,C3_04220C_A,1,URK1,CLUG_00722 (URK1)
CLUG_00723,C3_03480C_A,0,ALT1,CLUG_00723 (ALT1)
CLUG_00724,C5_00040C_A,0,N/A,CLUG_00724
CLUG_00725,C5_00050W_A,0,N/A,CLUG_00725
CLUG_00728,C5_00030W_A,0,N/A,CLUG_00728
CLUG_00729,CR_02460W_A,0,N/A,CLUG_00729
CLUG_00730,C1_01900C_A,0,N/A,CLUG_00730
CLUG_00731,CR_08190W_A,0,N/A,CLUG_00731
CLUG_00733,CR_06910W_A,0,BUD5,CLUG_00733 (BUD5)
CLUG_00734,CR_05790C_A,1,ACO2,CLUG_00734 (ACO2)
CLUG_00735,CR_05780W_A,0,VMA2,CLUG_00735 (VMA2)
CLUG_00736,CR_05770W_A,0,N/A,CLUG_00736
CLUG_00737,CR_05760C_A,0,N/A,CLUG_00737
CLUG_00738,CR_05750W_A,0,N/A,CLUG_00738
CLUG_00739,CR_05740C_A,0,PTC4,CLUG_00739 (PTC4)
CLUG_00741,C1_03380W_A,1,TPS2,CLUG_00741 (TPS2)
CLUG_00742,CR_05700C_A,0,N/A,CLUG_00742
CLUG_00743,CR_07000C_A,0,POL2,CLUG_00743 (POL2)
CLUG_00744,CR_07000C_A,0,POL2,CLUG_00744 (POL2)
CLUG_00745,CR_06960W_A,0,N/A,CLUG_00745
CLUG_00746,CR_06970C_A,0,N/A,CLUG_00746
CLUG_00747,CR_06980W_A,0,N/A,CLUG_00747
CLUG_00749,C1_01620C_A,3,N/A,CLUG_00749
CLUG_00750,C1_01650W_A,0,ISN1,CLUG_00750 (ISN1)
CLUG_00751,C1_01640W_A,1,RPS42,CLUG_00751 (RPS42)
CLUG_00752,C1_01630W_A,0,N/A,CLUG_00752
CLUG_00753,C3_03790W_A,0,MEU1,CLUG_00753 (MEU1)
CLUG_00754,C3_03770C_A,0,N/A,CLUG_00754
CLUG_00755,C3_03760W_A,0,N/A,CLUG_00755
CLUG_00756,C3_03750C_A,0,ORC3,CLUG_00756 (ORC3)
CLUG_00757,C1_13140C_A,0,TYE7,CLUG_00757 (TYE7)
CLUG_00758,C4_05240C_A,1,VPH1,CLUG_00758 (VPH1)
CLUG_00759,C6_00310W_A,0,N/A,CLUG_00759
CLUG_00760,C6_00320C_A,0,DNA2,CLUG_00760 (DNA2)
CLUG_00761,C6_00370C_A,0,NOP5,CLUG_00761 (NOP5)
CLUG_00762,C1_07120W_A,12,GAP4,CLUG_00762 (GAP4)
CLUG_00763,C1_07120W_A,12,GAP4,CLUG_00763 (GAP4)
CLUG_00764,C5_02820C_A,0,MDE1,CLUG_00764 (MDE1)
CLUG_00765,CR_09890C_A,0,BET2,CLUG_00765 (BET2)
CLUG_00766,CR_09900C_A,0,DPB2,CLUG_00766 (DPB2)
CLUG_00767,C1_05740C_A,15,N/A,CLUG_00767
CLUG_00768,CR_09420C_A,0,BGL22,CLUG_00768 (BGL22)
CLUG_00769,CR_09410W_A,0,N/A,CLUG_00769
CLUG_00770,CR_09440C_A,0,N/A,CLUG_00770
CLUG_00771,C2_03120W_A,1,AMO1,CLUG_00771 (AMO1)
CLUG_00773,CR_09470W_A,0,AXL1,CLUG_00773 (AXL1)
CLUG_00774,CR_09560C_A,0,N/A,CLUG_00774
CLUG_00775,CR_09480W_A,0,N/A,CLUG_00775
CLUG_00776,CR_09490W_A,0,N/A,CLUG_00776
CLUG_00777,CR_02770C_A,0,N/A,CLUG_00777
CLUG_00779,C3_02080W_A,2,N/A,CLUG_00779
CLUG_00780,C2_00300C_A,1,CKB1,CLUG_00780 (CKB1)
CLUG_00781,C2_00320W_A,0,GET1,CLUG_00781 (GET1)
CLUG_00782,C2_00330C_A,0,HIR1,CLUG_00782 (HIR1)
CLUG_00783,C2_00340C_A,1,ARO8,CLUG_00783 (ARO8)
CLUG_00784,C2_00450C_A,0,CDH1,CLUG_00784 (CDH1)
CLUG_00786,C2_00400C_A,0,N/A,CLUG_00786
CLUG_00787,C2_00390C_A,1,N/A,CLUG_00787
CLUG_00788,C2_00380C_A,0,RFA1,CLUG_00788 (RFA1)
CLUG_00789,C2_00370W_A,0,PDR6,CLUG_00789 (PDR6)
CLUG_00790,C2_00360C_A,1,N/A,CLUG_00790
CLUG_00791,C6_02520W_A,0,ISA1,CLUG_00791 (ISA1)
CLUG_00792,C2_00240C_A,2,SOD6,CLUG_00792 (SOD6)
CLUG_00794,C6_02540C_A,0,N/A,CLUG_00794
CLUG_00795,C6_02550W_A,0,N/A,CLUG_00795
CLUG_00796,C6_02590C_A,0,MOB1,CLUG_00796 (MOB1)
CLUG_00797,C6_02580W_A,0,N/A,CLUG_00797
CLUG_00798,C7_01580W_A,0,SMC6,CLUG_00798 (SMC6)
CLUG_00799,C7_01590C_A,0,COE2,CLUG_00799 (COE2)
CLUG_00800,C7_01600W_A,0,N/A,CLUG_00800
CLUG_00801,C7_01550W_A,0,BEM2,CLUG_00801 (BEM2)
CLUG_00802,C4_03290W_A,0,N/A,CLUG_00802
CLUG_00803,C3_01170W_A,1,AIM24,CLUG_00803 (AIM24)
CLUG_00804,C4_03330W_A,0,IPK1,CLUG_00804 (IPK1)
CLUG_00805,C4_03180W_A,0,NCP1,CLUG_00805 (NCP1)
CLUG_00807,C4_03600C_A,0,N/A,CLUG_00807
CLUG_00808,C4_03590C_A,0,OSH3,CLUG_00808 (OSH3)
CLUG_00809,C4_03700W_A,0,N/A,CLUG_00809
CLUG_00810,C3_06420C_A,1,N/A,CLUG_00810
CLUG_00811,C4_03720C_A,1,N/A,CLUG_00811
CLUG_00812,C4_03690C_A,0,N/A,CLUG_00812
CLUG_00813,C1_06270W_A,4,N/A,CLUG_00813
CLUG_00814,C4_03730C_A,0,TRM5,CLUG_00814 (TRM5)
CLUG_00815,C4_03740W_A,0,N/A,CLUG_00815
CLUG_00817,C1_08180C_A,0,N/A,CLUG_00817
CLUG_00818,C1_08870C_A,0,JIP5,CLUG_00818 (JIP5)
CLUG_00819,C1_08860C_A,0,N/A,CLUG_00819
CLUG_00820,C1_08850C_A,0,AFG1,CLUG_00820 (AFG1)
CLUG_00821,C1_11890W_A,1,N/A,CLUG_00821
CLUG_00822,C5_03470C_A,1,N/A,CLUG_00822
CLUG_00823,C7_03830C_A,0,N/A,CLUG_00823
CLUG_00824,C1_03890W_A,10,N/A,CLUG_00824
CLUG_00826,C2_00060C_A,6,N/A,CLUG_00826
CLUG_00827,C2_00070C_A,0,MPP10,CLUG_00827 (MPP10)
CLUG_00829,C6_02250W_A,1,N/A,CLUG_00829
CLUG_00830,C2_00090W_A,0,N/A,CLUG_00830
CLUG_00831,C2_00100C_A,1,PGA52,CLUG_00831 (PGA52)
CLUG_00832,C2_00120C_A,0,EMC9,CLUG_00832 (EMC9)
CLUG_00833,C2_00110W_A,0,N/A,CLUG_00833
CLUG_00834,C1_01670C_A,0,ESP1,CLUG_00834 (ESP1)
CLUG_00835,C3_06210C_A,0,MUB1,CLUG_00835 (MUB1)
CLUG_00836,C6_03590C_A,0,N/A,CLUG_00836
CLUG_00837,C6_03580W_A,0,CCZ1,CLUG_00837 (CCZ1)
CLUG_00838,CR_01150C_A,0,CTF18,CLUG_00838 (CTF18)
CLUG_00839,C5_00480C_A,0,SEC14,CLUG_00839 (SEC14)
CLUG_00840,C5_00490C_A,0,BUD2,CLUG_00840 (BUD2)
CLUG_00841,C5_00500W_A,0,NAM7,CLUG_00841 (NAM7)
CLUG_00846,C5_00550C_A,0,N/A,CLUG_00846
CLUG_00847,C5_00560W_A,0,N/A,CLUG_00847
CLUG_00848,C7_00270W_A,0,FEX1,CLUG_00848 (FEX1)
CLUG_00849,C5_00590W_A,0,PET9,CLUG_00849 (PET9)
CLUG_00850,C5_00700C_A,0,SPE2,CLUG_00850 (SPE2)
CLUG_00851,C1_06360W_A,0,N/A,CLUG_00851
CLUG_00852,C3_05520C_A,1,DNM1,CLUG_00852 (DNM1)
CLUG_00853,C5_01200W_A,0,POA1,CLUG_00853 (POA1)
CLUG_00854,C5_01190W_A,0,N/A,CLUG_00854
CLUG_00855,C1_10620W_A,1,CBF5,CLUG_00855 (CBF5)
CLUG_00856,C5_01170W_A,0,ERF4,CLUG_00856 (ERF4)
CLUG_00858,C3_07120W_A,2,N/A,CLUG_00858
CLUG_00860,C5_01110W_A,0,N/A,CLUG_00860
CLUG_00861,C5_01680C_A,0,CCN1,CLUG_00861 (CCN1)
CLUG_00862,C5_01090C_A,0,N/A,CLUG_00862
CLUG_00864,C5_01960C_A,0,N/A,CLUG_00864
CLUG_00865,C1_11020W_A,12,N/A,CLUG_00865
CLUG_00866,C5_01970C_A,0,CDC24,CLUG_00866 (CDC24)
CLUG_00867,C5_00840W_A,0,N/A,CLUG_00867
CLUG_00868,C5_00830C_A,0,ERV46,CLUG_00868 (ERV46)
CLUG_00869,C5_00820W_A,0,N/A,CLUG_00869
CLUG_00870,C5_00790C_A,0,N/A,CLUG_00870
CLUG_00871,C4_05670W_A,0,YME1,CLUG_00871 (YME1)
CLUG_00872,C4_05660C_A,0,BRN1,CLUG_00872 (BRN1)
CLUG_00873,C4_05650W_A,0,N/A,CLUG_00873
CLUG_00874,C4_05640C_A,0,N/A,CLUG_00874
CLUG_00875,C4_05630W_A,0,N/A,CLUG_00875
CLUG_00876,C4_05620C_A,0,N/A,CLUG_00876
CLUG_00877,C4_05610C_A,0,N/A,CLUG_00877
CLUG_00878,C4_05600W_A,0,GYP2,CLUG_00878 (GYP2)
CLUG_00879,C4_05590W_A,1,N/A,CLUG_00879
CLUG_00880,C2_03060W_A,0,PR26,CLUG_00880 (PR26)
CLUG_00881,C1_05250W_A,0,N/A,CLUG_00881
CLUG_00882,C2_03070C_A,0,SMP3,CLUG_00882 (SMP3)
CLUG_00883,CR_10240W_A,0,UTP5,CLUG_00883 (UTP5)
CLUG_00884,C2_05030C_A,0,RHO3,CLUG_00884 (RHO3)
CLUG_00885,C2_05020W_A,0,N/A,CLUG_00885
CLUG_00886,C3_00180C_A,0,DAL1,CLUG_00886 (DAL1)
CLUG_00887,C3_00190W_A,0,N/A,CLUG_00887
CLUG_00888,C1_11700C_A,1,MRF1,CLUG_00888 (MRF1)
CLUG_00889,C3_00210C_A,0,N/A,CLUG_00889
CLUG_00890,C3_00220W_A,0,HGT19,CLUG_00890 (HGT19)
CLUG_00891,C3_00240C_A,0,GLO3,CLUG_00891 (GLO3)
CLUG_00892,C3_00250C_A,0,TIM44,CLUG_00892 (TIM44)
CLUG_00893,C3_00260C_A,0,BNA4,CLUG_00893 (BNA4)
CLUG_00894,C2_10610W_A,1,GYP5,CLUG_00894 (GYP5)
CLUG_00895,C3_00280C_A,1,ULP3,CLUG_00895 (ULP3)
CLUG_00896,C2_05170W_A,2,N/A,CLUG_00896
CLUG_00897,C2_05180W_A,2,WH11,CLUG_00897 (WH11)
CLUG_00898,C2_05190W_A,0,CDC21,CLUG_00898 (CDC21)
CLUG_00900,C2_05210W_A,0,DAD2,CLUG_00900 (DAD2)
CLUG_00901,C2_05220C_A,0,N/A,CLUG_00901
CLUG_00902,C2_05230C_A,1,RPF2,CLUG_00902 (RPF2)
CLUG_00903,C1_04870W_A,9,SAP7,CLUG_00903 (SAP7)
CLUG_00905,C2_05320W_A,0,CDC7,CLUG_00905 (CDC7)
CLUG_00906,C2_05300C_A,0,N/A,CLUG_00906
CLUG_00907,C2_05290C_A,0,N/A,CLUG_00907
CLUG_00908,C2_05340C_A,0,RPC40,CLUG_00908 (RPC40)
CLUG_00909,C2_05350C_A,0,N/A,CLUG_00909
CLUG_00910,C2_02450C_A,0,UTP22,CLUG_00910 (UTP22)
CLUG_00911,C2_02460W_A,0,ERG7,CLUG_00911 (ERG7)
CLUG_00912,C2_05000C_A,0,MRPL10,CLUG_00912 (MRPL10)
CLUG_00914,C2_04980C_A,1,CKA2,CLUG_00914 (CKA2)
CLUG_00915,C2_04970W_A,0,ABP2,CLUG_00915 (ABP2)
CLUG_00916,C2_04960C_A,0,N/A,CLUG_00916
CLUG_00917,CR_08350W_A,0,SIL1,CLUG_00917 (SIL1)
CLUG_00918,CR_08370W_A,0,GSH2,CLUG_00918 (GSH2)
CLUG_00919,CR_08380C_A,0,N/A,CLUG_00919
CLUG_00921,CR_03170W_A,0,DPS1-1,CLUG_00921 (DPS1-1)
CLUG_00922,C2_09520C_A,0,CCT2,CLUG_00922 (CCT2)
CLUG_00923,C1_01470W_A,0,N/A,CLUG_00923
CLUG_00924,C1_01480C_A,0,RPS21,CLUG_00924 (RPS21)
CLUG_00926,C3_01180C_A,0,N/A,CLUG_00926
CLUG_00928,C1_03870C_A,1,N/A,CLUG_00928
CLUG_00929,C2_02190C_A,1,EDC1,CLUG_00929 (EDC1)
CLUG_00930,C1_03860C_A,0,BNI4,CLUG_00930 (BNI4)
CLUG_00931,C1_03830C_A,0,N/A,CLUG_00931
CLUG_00932,C1_03820W_A,1,PDR16,CLUG_00932 (PDR16)
CLUG_00934,C1_03800W_A,0,RPP1,CLUG_00934 (RPP1)
CLUG_00935,C1_03990W_A,0,N/A,CLUG_00935
CLUG_00936,C2_08270C_A,1,N/A,CLUG_00936
CLUG_00938,C3_05660C_A,0,N/A,CLUG_00938
CLUG_00940,C3_05680W_A,0,N/A,CLUG_00940
CLUG_00941,C3_05700W_A,0,CHS4,CLUG_00941 (CHS4)
CLUG_00942,C2_09220W_A,0,DDR48,CLUG_00942 (DDR48)
CLUG_00943,C1_00570C_A,21,N/A,CLUG_00943
CLUG_00944,C3_05720C_A,0,KIP3,CLUG_00944 (KIP3)
CLUG_00945,C2_02830C_A,0,SGT2,CLUG_00945 (SGT2)
CLUG_00947,C2_03000C_A,0,N/A,CLUG_00947
CLUG_00948,C2_03010C_A,1,RNR21,CLUG_00948 (RNR21)
CLUG_00949,C2_03020C_A,0,N/A,CLUG_00949
CLUG_00950,C1_01980W_A,10,HGT1,CLUG_00950 (HGT1)
CLUG_00951,C2_02600C_A,1,FGR22,CLUG_00951 (FGR22)
CLUG_00952,C2_03050W_A,0,SHE9,CLUG_00952 (SHE9)
CLUG_00953,C1_03790C_A,0,FPR3,CLUG_00953 (FPR3)
CLUG_00955,C1_03100W_A,1,N/A,CLUG_00955
CLUG_00957,C1_03090W_A,0,RPS1,CLUG_00957 (RPS1)
CLUG_00958,C1_03080C_A,0,TEM1,CLUG_00958 (TEM1)
CLUG_00960,C1_03070C_A,1,ORC1,CLUG_00960 (ORC1)
CLUG_00961,C1_03060C_A,0,TSR2,CLUG_00961 (TSR2)
CLUG_00962,C1_03050W_A,0,N/A,CLUG_00962
CLUG_00964,C1_00730C_A,0,CMP1,CLUG_00964 (CMP1)
CLUG_00965,C1_00740C_A,0,SPE1,CLUG_00965 (SPE1)
CLUG_00966,C1_00750C_A,0,VPS27,CLUG_00966 (VPS27)
CLUG_00967,C1_00770C_A,1,ROT1,CLUG_00967 (ROT1)
